video,frame_id,id,x1,y1,x2,y2,status
class_7,252,18,1135,575,1231,672,Focused
class_7,252,20,1218,583,1271,669,Focused
class_7,252,4,1132,694,1375,977,Focused
class_7,252,15,1271,603,1422,732,Focused
class_7,252,9,1386,603,1507,722,Focused
class_7,252,25,1464,569,1539,654,Distracted
class_7,252,23,1506,557,1589,657,Focused
class_7,252,0,1435,671,1711,927,Focused
class_7,252,21,1563,546,1639,628,Distracted
class_7,252,3,1602,621,1764,790,Focused
class_7,252,26,1646,574,1749,647,Focused
class_7,252,27,1728,551,1800,643,Distracted
class_7,252,5,1749,608,1888,778,Focused
class_7,252,28,1818,537,1905,656,Distracted
class_7,253,17,14,590,131,656,Focused
class_7,253,2,0,765,181,971,Focused
class_7,253,6,0,671,195,814,Focused
class_7,253,8,152,608,258,704,Distracted
class_7,253,7,201,668,337,768,Focused
class_7,253,22,265,599,399,676,Focused
class_7,253,1,265,681,520,954,Focused
class_7,253,10,484,582,597,690,Focused
class_7,253,19,598,607,684,714,Focused
class_7,253,29,637,565,729,636,Focused
class_7,253,11,644,619,784,839,Focused
class_7,253,14,704,586,802,710,Focused
class_7,253,13,770,599,923,701,Focused
class_7,253,24,805,656,979,921,Focused
class_7,253,16,923,583,1012,675,Focused
class_7,253,12,936,626,1128,782,Focused
class_7,253,18,1135,575,1231,672,Focused
class_7,253,20,1218,583,1271,669,Focused
class_7,253,4,1132,694,1375,977,Focused
class_7,253,15,1271,603,1422,732,Focused
class_7,253,9,1386,603,1507,722,Focused
class_7,253,25,1464,569,1539,654,Distracted
class_7,253,23,1506,557,1589,657,Focused
class_7,253,0,1435,671,1711,927,Focused
class_7,253,21,1563,546,1639,628,Distracted
class_7,253,3,1602,621,1764,790,Focused
class_7,253,26,1646,574,1749,647,Focused
class_7,253,27,1728,551,1800,643,Distracted
class_7,253,5,1749,608,1888,778,Focused
class_7,253,28,1818,537,1905,656,Distracted
class_7,254,17,14,590,131,656,Focused
class_7,254,2,0,765,181,971,Focused
class_7,254,6,0,671,195,814,Focused
class_7,254,8,152,608,258,704,Distracted
class_7,254,7,201,668,337,768,Focused
class_7,254,22,265,599,399,676,Focused
class_7,254,1,265,681,520,954,Focused
class_7,254,10,484,582,597,690,Focused
class_7,254,19,598,607,684,714,Focused
class_7,254,29,637,565,729,636,Focused
class_7,254,11,644,619,784,839,Focused
class_7,254,14,704,586,802,710,Focused
class_7,254,13,770,599,923,701,Focused
class_7,254,24,805,656,979,921,Focused
class_7,254,16,923,583,1012,675,Focused
class_7,254,12,936,626,1128,782,Focused
class_7,254,18,1135,575,1231,672,Focused
class_7,254,20,1218,583,1271,669,Focused
class_7,254,4,1132,694,1375,977,Focused
class_7,254,15,1271,603,1422,732,Focused
class_7,254,9,1386,603,1507,722,Focused
class_7,254,25,1464,569,1539,654,Distracted
class_7,254,23,1506,557,1589,657,Focused
class_7,254,0,1435,671,1711,927,Focused
class_7,254,21,1563,546,1639,628,Distracted
class_7,254,3,1602,621,1764,790,Focused
class_7,254,26,1646,574,1749,647,Focused
class_7,254,27,1728,551,1800,643,Distracted
class_7,254,5,1749,608,1888,778,Focused
class_7,254,28,1818,537,1905,656,Distracted
class_7,255,17,14,590,131,656,Focused
class_7,255,2,0,765,181,971,Focused
class_7,255,6,0,671,195,814,Focused
class_7,255,8,152,608,258,704,Distracted
class_7,255,7,201,668,337,768,Focused
class_7,255,22,265,599,399,676,Focused
class_7,255,1,265,681,520,954,Focused
class_7,255,10,484,582,597,690,Focused
class_7,255,19,598,607,684,714,Focused
class_7,255,29,637,565,729,636,Focused
class_7,255,11,644,619,784,839,Focused
class_7,255,14,704,586,802,710,Focused
class_7,255,13,770,599,923,701,Focused
class_7,255,24,805,656,979,921,Focused
class_7,255,16,923,583,1012,675,Focused
class_7,255,12,936,626,1128,782,Focused
class_7,255,18,1135,575,1231,672,Focused
class_7,255,20,1218,583,1271,669,Focused
class_7,255,4,1132,694,1375,977,Focused
class_7,255,15,1271,603,1422,732,Focused
class_7,255,9,1386,603,1507,722,Focused
class_7,255,25,1464,569,1539,654,Distracted
class_7,255,23,1506,557,1589,657,Focused
class_7,255,0,1435,671,1711,927,Focused
class_7,255,21,1563,546,1639,628,Distracted
class_7,255,3,1602,621,1764,790,Focused
class_7,255,26,1646,574,1749,647,Focused
class_7,255,27,1728,551,1800,643,Distracted
class_7,255,5,1749,608,1888,778,Focused
class_7,255,28,1818,537,1905,656,Distracted
class_7,256,17,14,590,131,656,Focused
class_7,256,2,0,765,181,971,Focused
class_7,256,6,0,671,195,814,Focused
class_7,256,8,152,608,258,704,Distracted
class_7,256,7,201,668,337,768,Focused
class_7,256,22,265,599,399,676,Focused
class_7,256,1,265,681,520,954,Focused
class_7,256,10,484,582,597,690,Focused
class_7,256,19,598,607,684,714,Focused
class_7,256,29,637,565,729,636,Focused
class_7,256,11,644,619,784,839,Focused
class_7,256,14,704,586,802,710,Focused
class_7,256,13,770,599,923,701,Focused
class_7,256,24,805,656,979,921,Focused
class_7,256,16,923,583,1012,675,Focused
class_7,256,12,936,626,1128,782,Focused
class_7,256,18,1135,575,1231,672,Focused
class_7,256,20,1218,583,1271,669,Focused
class_7,256,4,1132,694,1375,977,Focused
class_7,256,15,1271,603,1422,732,Focused
class_7,256,9,1386,603,1507,722,Focused
class_7,256,25,1464,569,1539,654,Distracted
class_7,256,23,1506,557,1589,657,Focused
class_7,256,0,1435,671,1711,927,Focused
class_7,256,21,1563,546,1639,628,Distracted
class_7,256,3,1602,621,1764,790,Focused
class_7,256,26,1646,574,1749,647,Focused
class_7,256,27,1728,551,1800,643,Distracted
class_7,256,5,1749,608,1888,778,Focused
class_7,256,28,1818,537,1905,656,Distracted
class_7,257,17,14,590,131,656,Focused
class_7,257,2,0,765,181,971,Focused
class_7,257,6,0,671,195,814,Focused
class_7,257,8,152,608,258,704,Distracted
class_7,257,7,201,668,337,768,Focused
class_7,257,22,265,599,399,676,Focused
class_7,257,1,265,681,520,954,Focused
class_7,257,10,484,582,597,690,Focused
class_7,257,19,598,607,684,714,Focused
class_7,257,29,637,565,729,636,Focused
class_7,257,11,644,619,784,839,Focused
class_7,257,14,704,586,802,710,Focused
class_7,257,13,770,599,923,701,Focused
class_7,257,24,805,656,979,921,Focused
class_7,257,16,923,583,1012,675,Focused
class_7,257,12,936,626,1128,782,Focused
class_7,257,18,1135,575,1231,672,Focused
class_7,257,20,1218,583,1271,669,Focused
class_7,257,4,1132,694,1375,977,Focused
class_7,257,15,1271,603,1422,732,Focused
class_7,257,9,1386,603,1507,722,Focused
class_7,257,25,1464,569,1539,654,Distracted
class_7,257,23,1506,557,1589,657,Focused
class_7,257,0,1435,671,1711,927,Focused
class_7,257,21,1563,546,1639,628,Distracted
class_7,257,3,1602,621,1764,790,Focused
class_7,257,26,1646,574,1749,647,Focused
class_7,257,27,1728,551,1800,643,Distracted
class_7,257,5,1749,608,1888,778,Focused
class_7,257,28,1818,537,1905,656,Distracted
class_7,258,17,14,590,131,656,Focused
class_7,258,2,0,765,181,971,Focused
class_7,258,6,0,671,195,814,Focused
class_7,258,8,152,608,258,704,Distracted
class_7,258,7,201,668,337,768,Focused
class_7,258,22,265,599,399,676,Focused
class_7,258,1,265,681,520,954,Focused
class_7,258,10,484,582,597,690,Focused
class_7,258,19,598,607,684,714,Focused
class_7,258,29,637,565,729,636,Focused
class_7,258,11,644,619,784,839,Focused
class_7,258,14,704,586,802,710,Focused
class_7,258,13,770,599,923,701,Focused
class_7,258,24,805,656,979,921,Focused
class_7,258,16,923,583,1012,675,Focused
class_7,258,12,936,626,1128,782,Focused
class_7,258,18,1135,575,1231,672,Focused
class_7,258,20,1218,583,1271,669,Focused
class_7,258,4,1132,694,1375,977,Focused
class_7,258,15,1271,603,1422,732,Focused
class_7,258,9,1386,603,1507,722,Focused
class_7,258,25,1464,569,1539,654,Distracted
class_7,258,23,1506,557,1589,657,Focused
class_7,258,0,1435,671,1711,927,Focused
class_7,258,21,1563,546,1639,628,Distracted
class_7,258,3,1602,621,1764,790,Focused
class_7,258,26,1646,574,1749,647,Focused
class_7,258,27,1728,551,1800,643,Distracted
class_7,258,5,1749,608,1888,778,Focused
class_7,258,28,1818,537,1905,656,Distracted
class_7,259,17,14,590,131,656,Focused
class_7,259,2,0,765,181,971,Focused
class_7,259,6,0,671,195,814,Focused
class_7,259,8,152,608,258,704,Distracted
class_7,259,7,201,668,337,768,Focused
class_7,259,22,265,599,399,676,Focused
class_7,259,1,265,681,520,954,Focused
class_7,259,10,484,582,597,690,Focused
class_7,259,19,598,607,684,714,Focused
class_7,259,29,637,565,729,636,Focused
class_7,259,11,644,619,784,839,Focused
class_7,259,14,704,586,802,710,Focused
class_7,259,13,770,599,923,701,Focused
class_7,259,24,805,656,979,921,Focused
class_7,259,16,923,583,1012,675,Focused
class_7,259,12,936,626,1128,782,Focused
class_7,259,18,1135,575,1231,672,Focused
class_7,259,20,1218,583,1271,669,Focused
class_7,259,4,1132,694,1375,977,Focused
class_7,259,15,1271,603,1422,732,Focused
class_7,259,9,1386,603,1507,722,Focused
class_7,259,25,1464,569,1539,654,Distracted
class_7,259,23,1506,557,1589,657,Focused
class_7,259,0,1435,671,1711,927,Focused
class_7,259,21,1563,546,1639,628,Distracted
class_7,259,3,1602,621,1764,790,Focused
class_7,259,26,1646,574,1749,647,Focused
class_7,259,27,1728,551,1800,643,Distracted
class_7,259,5,1749,608,1888,778,Focused
class_7,259,28,1818,537,1905,656,Distracted
class_7,260,17,14,590,131,656,Focused
class_7,260,2,0,765,181,971,Focused
class_7,260,6,0,671,195,814,Focused
class_7,260,8,152,608,258,704,Distracted
class_7,260,7,201,668,337,768,Focused
class_7,260,22,265,599,399,676,Focused
class_7,260,1,265,681,520,954,Focused
class_7,260,10,484,582,597,690,Focused
class_7,260,19,598,607,684,714,Focused
class_7,260,29,637,565,729,636,Focused
class_7,260,11,644,619,784,839,Focused
class_7,260,14,704,586,802,710,Focused
class_7,260,13,770,599,923,701,Focused
class_7,260,24,805,656,979,921,Focused
class_7,260,16,923,583,1012,675,Focused
class_7,260,12,936,626,1128,782,Focused
class_7,260,18,1135,575,1231,672,Focused
class_7,260,20,1218,583,1271,669,Focused
class_7,260,4,1132,694,1375,977,Focused
class_7,260,15,1271,603,1422,732,Focused
class_7,260,9,1386,603,1507,722,Focused
class_7,260,25,1464,569,1539,654,Distracted
class_7,260,23,1506,557,1589,657,Focused
class_7,260,0,1435,671,1711,927,Focused
class_7,260,21,1563,546,1639,628,Distracted
class_7,260,3,1602,621,1764,790,Focused
class_7,260,26,1646,574,1749,647,Focused
class_7,260,27,1728,551,1800,643,Distracted
class_7,260,5,1749,608,1888,778,Focused
class_7,260,28,1818,537,1905,656,Distracted
class_7,261,17,14,590,131,656,Focused
class_7,261,2,0,765,181,971,Focused
class_7,261,6,0,671,195,814,Focused
class_7,261,8,152,608,258,704,Distracted
class_7,261,7,201,668,337,768,Focused
class_7,261,22,265,599,399,676,Focused
class_7,261,1,265,681,520,954,Focused
class_7,261,10,484,582,597,690,Focused
class_7,261,19,598,607,684,714,Focused
class_7,261,29,637,565,729,636,Focused
class_7,261,11,644,619,784,839,Focused
class_7,261,14,704,586,802,710,Focused
class_7,261,13,770,599,923,701,Focused
class_7,261,24,805,656,979,921,Focused
class_7,261,16,923,583,1012,675,Focused
class_7,261,12,936,626,1128,782,Focused
class_7,261,18,1135,575,1231,672,Focused
class_7,261,20,1218,583,1271,669,Focused
class_7,261,4,1132,694,1375,977,Focused
class_7,261,15,1271,603,1422,732,Focused
class_7,261,9,1386,603,1507,722,Focused
class_7,261,25,1464,569,1539,654,Distracted
class_7,261,23,1506,557,1589,657,Focused
class_7,261,0,1435,671,1711,927,Focused
class_7,261,21,1563,546,1639,628,Distracted
class_7,261,3,1602,621,1764,790,Focused
class_7,261,26,1646,574,1749,647,Focused
class_7,261,27,1728,551,1800,643,Distracted
class_7,261,5,1749,608,1888,778,Focused
class_7,261,28,1818,537,1905,656,Distracted
class_7,262,17,14,590,131,656,Focused
class_7,262,2,0,765,181,971,Focused
class_7,262,6,0,671,195,814,Focused
class_7,262,8,152,608,258,704,Distracted
class_7,262,7,201,668,337,768,Focused
class_7,262,22,265,599,399,676,Focused
class_7,262,1,265,681,520,954,Focused
class_7,262,10,484,582,597,690,Focused
class_7,262,19,598,607,684,714,Focused
class_7,262,29,637,565,729,636,Focused
class_7,262,11,644,619,784,839,Focused
class_7,262,14,704,586,802,710,Focused
class_7,262,13,770,599,923,701,Focused
class_7,262,24,805,656,979,921,Focused
class_7,262,16,923,583,1012,675,Focused
class_7,262,12,936,626,1128,782,Focused
class_7,262,18,1135,575,1231,672,Focused
class_7,262,20,1218,583,1271,669,Focused
class_7,262,4,1132,694,1375,977,Focused
class_7,262,15,1271,603,1422,732,Focused
class_7,262,9,1386,603,1507,722,Focused
class_7,262,25,1464,569,1539,654,Distracted
class_7,262,23,1506,557,1589,657,Focused
class_7,262,0,1435,671,1711,927,Focused
class_7,262,21,1563,546,1639,628,Distracted
class_7,262,3,1602,621,1764,790,Focused
class_7,262,26,1646,574,1749,647,Focused
class_7,262,27,1728,551,1800,643,Distracted
class_7,262,5,1749,608,1888,778,Focused
class_7,262,28,1818,537,1905,656,Distracted
class_7,263,17,14,590,131,656,Focused
class_7,263,2,0,765,181,971,Focused
class_7,263,6,0,671,195,814,Focused
class_7,263,8,152,608,258,704,Distracted
class_7,263,7,201,668,337,768,Focused
class_7,263,22,265,599,399,676,Focused
class_7,263,1,265,681,520,954,Focused
class_7,263,10,484,582,597,690,Focused
class_7,263,19,598,607,684,714,Focused
class_7,263,29,637,565,729,636,Focused
class_7,263,11,644,619,784,839,Focused
class_7,263,14,704,586,802,710,Focused
class_7,263,13,770,599,923,701,Focused
class_7,263,24,805,656,979,921,Focused
class_7,263,16,923,583,1012,675,Focused
class_7,263,12,936,626,1128,782,Focused
class_7,263,18,1135,575,1231,672,Focused
class_7,263,20,1218,583,1271,669,Focused
class_7,263,4,1132,694,1375,977,Focused
class_7,263,15,1271,603,1422,732,Focused
class_7,263,9,1386,603,1507,722,Focused
class_7,263,25,1464,569,1539,654,Distracted
class_7,263,23,1506,557,1589,657,Focused
class_7,263,0,1435,671,1711,927,Focused
class_7,263,21,1563,546,1639,628,Distracted
class_7,263,3,1602,621,1764,790,Focused
class_7,263,26,1646,574,1749,647,Focused
class_7,263,27,1728,551,1800,643,Distracted
class_7,263,5,1749,608,1888,778,Focused
class_7,263,28,1818,537,1905,656,Distracted
class_7,264,17,14,590,131,656,Focused
class_7,264,2,0,765,181,971,Focused
class_7,264,6,0,671,195,814,Focused
class_7,264,8,152,608,258,704,Distracted
class_7,264,7,201,668,337,768,Focused
class_7,264,22,265,599,399,676,Focused
class_7,264,1,265,681,520,954,Focused
class_7,264,10,484,582,597,690,Focused
class_7,264,19,598,607,684,714,Focused
class_7,264,29,637,565,729,636,Focused
class_7,264,11,644,619,784,839,Focused
class_7,264,14,704,586,802,710,Focused
class_7,264,13,770,599,923,701,Focused
class_7,264,24,805,656,979,921,Focused
class_7,264,16,923,583,1012,675,Focused
class_7,264,12,936,626,1128,782,Focused
class_7,264,18,1135,575,1231,672,Focused
class_7,264,20,1218,583,1271,669,Focused
class_7,264,4,1132,694,1375,977,Focused
class_7,264,15,1271,603,1422,732,Focused
class_7,264,9,1386,603,1507,722,Focused
class_7,264,25,1464,569,1539,654,Distracted
class_7,264,23,1506,557,1589,657,Focused
class_7,264,0,1435,671,1711,927,Focused
class_7,264,21,1563,546,1639,628,Distracted
class_7,264,3,1602,621,1764,790,Focused
class_7,264,26,1646,574,1749,647,Focused
class_7,264,27,1728,551,1800,643,Distracted
class_7,264,5,1749,608,1888,778,Focused
class_7,264,28,1818,537,1905,656,Distracted
class_7,265,17,14,590,131,656,Focused
class_7,265,2,0,765,181,971,Focused
class_7,265,6,0,671,195,814,Focused
class_7,265,8,152,608,258,704,Distracted
class_7,265,7,201,668,337,768,Focused
class_7,265,22,265,599,399,676,Focused
class_7,265,1,265,681,520,954,Focused
class_7,265,10,484,582,597,690,Focused
class_7,265,19,598,607,684,714,Focused
class_7,265,29,637,565,729,636,Focused
class_7,265,11,644,619,784,839,Focused
class_7,265,14,704,586,802,710,Focused
class_7,265,13,770,599,923,701,Focused
class_7,265,24,805,656,979,921,Focused
class_7,265,16,923,583,1012,675,Focused
class_7,265,12,936,626,1128,782,Focused
class_7,265,18,1135,575,1231,672,Focused
class_7,265,20,1218,583,1271,669,Focused
class_7,265,4,1132,694,1375,977,Focused
class_7,265,15,1271,603,1422,732,Focused
class_7,265,9,1386,603,1507,722,Focused
class_7,265,25,1464,569,1539,654,Distracted
class_7,265,23,1506,557,1589,657,Focused
class_7,265,0,1435,671,1711,927,Focused
class_7,265,21,1563,546,1639,628,Distracted
class_7,265,3,1602,621,1764,790,Focused
class_7,265,26,1646,574,1749,647,Focused
class_7,265,27,1728,551,1800,643,Distracted
class_7,265,5,1749,608,1888,778,Focused
class_7,265,28,1818,537,1905,656,Distracted
class_7,266,17,14,590,131,656,Focused
class_7,266,2,0,765,181,971,Focused
class_7,266,6,0,671,195,814,Focused
class_7,266,8,152,608,258,704,Distracted
class_7,266,7,201,668,337,768,Focused
class_7,266,22,265,599,399,676,Focused
class_7,266,1,265,681,520,954,Focused
class_7,266,10,484,582,597,690,Focused
class_7,266,19,598,607,684,714,Focused
class_7,266,29,637,565,729,636,Focused
class_7,266,11,644,619,784,839,Focused
class_7,266,14,704,586,802,710,Focused
class_7,266,13,770,599,923,701,Focused
class_7,266,24,805,656,979,921,Focused
class_7,266,16,923,583,1012,675,Focused
class_7,266,12,936,626,1128,782,Focused
class_7,266,18,1135,575,1231,672,Focused
class_7,266,20,1218,583,1271,669,Focused
class_7,266,4,1132,694,1375,977,Focused
class_7,266,15,1271,603,1422,732,Focused
class_7,266,9,1386,603,1507,722,Focused
class_7,266,25,1464,569,1539,654,Distracted
class_7,266,23,1506,557,1589,657,Focused
class_7,266,0,1435,671,1711,927,Focused
class_7,266,21,1563,546,1639,628,Distracted
class_7,266,3,1602,621,1764,790,Focused
class_7,266,26,1646,574,1749,647,Focused
class_7,266,27,1728,551,1800,643,Distracted
class_7,266,5,1749,608,1888,778,Focused
class_7,266,28,1818,537,1905,656,Distracted
class_7,267,17,14,590,131,656,Focused
class_7,267,2,0,765,181,971,Focused
class_7,267,6,0,671,195,814,Focused
class_7,267,8,152,608,258,704,Distracted
class_7,267,7,201,668,337,768,Focused
class_7,267,22,265,599,399,676,Focused
class_7,267,1,265,681,520,954,Focused
class_7,267,10,484,582,597,690,Focused
class_7,267,19,598,607,684,714,Focused
class_7,267,29,637,565,729,636,Focused
class_7,267,11,644,619,784,839,Focused
class_7,267,14,704,586,802,710,Focused
class_7,267,13,770,599,923,701,Focused
class_7,267,24,805,656,979,921,Focused
class_7,267,16,923,583,1012,675,Focused
class_7,267,12,936,626,1128,782,Focused
class_7,267,18,1135,575,1231,672,Focused
class_7,267,20,1218,583,1271,669,Focused
class_7,267,4,1132,694,1375,977,Focused
class_7,267,15,1271,603,1422,732,Focused
class_7,267,9,1386,603,1507,722,Focused
class_7,267,25,1464,569,1539,654,Distracted
class_7,267,23,1506,557,1589,657,Focused
class_7,267,0,1435,671,1711,927,Focused
class_7,267,21,1563,546,1639,628,Distracted
class_7,267,3,1602,621,1764,790,Focused
class_7,267,26,1646,574,1749,647,Focused
class_7,267,27,1728,551,1800,643,Distracted
class_7,267,5,1749,608,1888,778,Focused
class_7,267,28,1818,537,1905,656,Distracted
class_7,268,17,14,590,131,656,Focused
class_7,268,2,0,765,181,971,Focused
class_7,268,6,0,671,195,814,Focused
class_7,268,8,152,608,258,704,Distracted
class_7,268,7,201,668,337,768,Focused
class_7,268,22,265,599,399,676,Focused
class_7,268,1,265,681,520,954,Focused
class_7,268,10,484,582,597,690,Focused
class_7,268,19,598,607,684,714,Focused
class_7,268,29,637,565,729,636,Focused
class_7,268,11,644,619,784,839,Focused
class_7,268,14,704,586,802,710,Focused
class_7,268,13,770,599,923,701,Focused
class_7,268,24,805,656,979,921,Focused
class_7,268,16,923,583,1012,675,Focused
class_7,268,12,936,626,1128,782,Focused
class_7,268,18,1135,575,1231,672,Focused
class_7,268,20,1218,583,1271,669,Focused
class_7,268,4,1132,694,1375,977,Focused
class_7,268,15,1271,603,1422,732,Focused
class_7,268,9,1386,603,1507,722,Focused
class_7,268,25,1464,569,1539,654,Distracted
class_7,268,23,1506,557,1589,657,Focused
class_7,268,0,1435,671,1711,927,Focused
class_7,268,21,1563,546,1639,628,Distracted
class_7,268,3,1602,621,1764,790,Focused
class_7,268,26,1646,574,1749,647,Focused
class_7,268,27,1728,551,1800,643,Distracted
class_7,268,5,1749,608,1888,778,Focused
class_7,268,28,1818,537,1905,656,Distracted
class_7,269,17,14,590,131,656,Focused
class_7,269,2,0,765,181,971,Focused
class_7,269,6,0,671,195,814,Focused
class_7,269,8,152,608,258,704,Distracted
class_7,269,7,201,668,337,768,Focused
class_7,269,22,265,599,399,676,Focused
class_7,269,1,265,681,520,954,Focused
class_7,269,10,484,582,597,690,Focused
class_7,269,19,598,607,684,714,Focused
class_7,269,29,637,565,729,636,Focused
class_7,269,11,644,619,784,839,Focused
class_7,269,14,704,586,802,710,Focused
class_7,269,13,770,599,923,701,Focused
class_7,269,24,805,656,979,921,Focused
class_7,269,16,923,583,1012,675,Focused
class_7,269,12,936,626,1128,782,Focused
class_7,269,18,1135,575,1231,672,Focused
class_7,269,20,1218,583,1271,669,Focused
class_7,269,4,1132,694,1375,977,Focused
class_7,269,15,1271,603,1422,732,Focused
class_7,269,9,1386,603,1507,722,Focused
class_7,269,25,1464,569,1539,654,Distracted
class_7,269,23,1506,557,1589,657,Focused
class_7,269,0,1435,671,1711,927,Focused
class_7,269,21,1563,546,1639,628,Distracted
class_7,269,3,1602,621,1764,790,Focused
class_7,269,26,1646,574,1749,647,Focused
class_7,269,27,1728,551,1800,643,Distracted
class_7,269,5,1749,608,1888,778,Focused
class_7,269,28,1818,537,1905,656,Distracted
class_7,271,17,14,590,131,656,Focused
class_7,271,2,0,765,181,971,Focused
class_7,271,6,0,671,195,814,Focused
class_7,271,8,152,608,258,704,Distracted
class_7,271,7,201,668,337,768,Focused
class_7,271,22,265,599,399,676,Focused
class_7,271,1,265,681,520,954,Focused
class_7,271,10,484,582,597,690,Focused
class_7,271,19,598,607,684,714,Focused
class_7,271,29,637,565,729,636,Focused
class_7,271,11,644,619,784,839,Focused
class_7,271,14,704,586,802,710,Distracted
class_7,271,13,770,599,923,701,Focused
class_7,271,24,805,656,979,921,Focused
class_7,271,16,923,583,1012,675,Focused
class_7,271,12,936,626,1128,782,Focused
class_7,271,18,1135,575,1231,672,Focused
class_7,271,20,1218,583,1271,669,Focused
class_7,271,4,1132,694,1375,977,Focused
class_7,271,15,1271,603,1422,732,Focused
class_7,271,9,1386,603,1507,722,Focused
class_7,271,25,1464,569,1539,654,Distracted
class_7,271,23,1506,557,1589,657,Focused
class_7,271,0,1435,671,1711,927,Focused
class_7,271,21,1563,546,1639,628,Distracted
class_7,271,3,1602,621,1764,790,Focused
class_7,271,26,1646,574,1749,647,Focused
class_7,271,27,1728,551,1800,643,Distracted
class_7,271,5,1749,608,1888,778,Focused
class_7,271,28,1818,537,1905,656,Distracted
class_7,272,17,14,590,131,656,Focused
class_7,272,2,0,765,181,971,Focused
class_7,272,6,0,671,195,814,Focused
class_7,272,8,152,608,258,704,Distracted
class_7,272,7,201,668,337,768,Focused
class_7,272,22,265,599,399,676,Focused
class_7,272,1,265,681,520,954,Focused
class_7,272,10,484,582,597,690,Focused
class_7,272,19,598,607,684,714,Focused
class_7,272,29,637,565,729,636,Focused
class_7,272,11,644,619,784,839,Focused
class_7,272,14,704,586,802,710,Distracted
class_7,272,13,770,599,923,701,Focused
class_7,272,24,805,656,979,921,Focused
class_7,272,16,923,583,1012,675,Focused
class_7,272,12,936,626,1128,782,Focused
class_7,272,18,1135,575,1231,672,Focused
class_7,272,20,1218,583,1271,669,Focused
class_7,272,4,1132,694,1375,977,Focused
class_7,272,15,1271,603,1422,732,Focused
class_7,272,9,1386,603,1507,722,Focused
class_7,272,25,1464,569,1539,654,Distracted
class_7,272,23,1506,557,1589,657,Focused
class_7,272,0,1435,671,1711,927,Focused
class_7,272,21,1563,546,1639,628,Distracted
class_7,272,3,1602,621,1764,790,Focused
class_7,272,26,1646,574,1749,647,Focused
class_7,272,27,1728,551,1800,643,Distracted
class_7,272,5,1749,608,1888,778,Focused
class_7,272,28,1818,537,1905,656,Distracted
class_7,273,17,14,590,131,656,Focused
class_7,273,2,0,765,181,971,Focused
class_7,273,6,0,671,195,814,Focused
class_7,273,8,152,608,258,704,Distracted
class_7,273,7,201,668,337,768,Focused
class_7,273,22,265,599,399,676,Focused
class_7,273,1,265,681,520,954,Focused
class_7,273,10,484,582,597,690,Focused
class_7,273,19,598,607,684,714,Focused
class_7,273,29,637,565,729,636,Focused
class_7,273,11,644,619,784,839,Focused
class_7,273,14,704,586,802,710,Distracted
class_7,273,13,770,599,923,701,Focused
class_7,273,24,805,656,979,921,Focused
class_7,273,16,923,583,1012,675,Focused
class_7,273,12,936,626,1128,782,Focused
class_7,273,18,1135,575,1231,672,Focused
class_7,273,20,1218,583,1271,669,Focused
class_7,273,4,1132,694,1375,977,Focused
class_7,273,15,1271,603,1422,732,Focused
class_7,273,9,1386,603,1507,722,Focused
class_7,273,25,1464,569,1539,654,Distracted
class_7,273,23,1506,557,1589,657,Focused
class_7,273,0,1435,671,1711,927,Focused
class_7,273,21,1563,546,1639,628,Distracted
class_7,273,3,1602,621,1764,790,Focused
class_7,273,26,1646,574,1749,647,Focused
class_7,273,27,1728,551,1800,643,Distracted
class_7,273,5,1749,608,1888,778,Focused
class_7,273,28,1818,537,1905,656,Distracted
class_7,274,17,14,590,131,656,Focused
class_7,274,2,0,765,181,971,Focused
class_7,274,6,0,671,195,814,Focused
class_7,274,8,152,608,258,704,Distracted
class_7,274,7,201,668,337,768,Focused
class_7,274,22,265,599,399,676,Focused
class_7,274,1,265,681,520,954,Focused
class_7,274,10,484,582,597,690,Focused
class_7,274,19,598,607,684,714,Focused
class_7,274,29,637,565,729,636,Focused
class_7,274,11,644,619,784,839,Focused
class_7,274,14,704,586,802,710,Distracted
class_7,274,13,770,599,923,701,Focused
class_7,274,24,805,656,979,921,Focused
class_7,274,16,923,583,1012,675,Focused
class_7,274,12,936,626,1128,782,Focused
class_7,274,18,1135,575,1231,672,Focused
class_7,274,20,1218,583,1271,669,Focused
class_7,274,4,1132,694,1375,977,Focused
class_7,274,15,1271,603,1422,732,Focused
class_7,274,9,1386,603,1507,722,Focused
class_7,274,25,1464,569,1539,654,Distracted
class_7,274,23,1506,557,1589,657,Focused
class_7,274,0,1435,671,1711,927,Focused
class_7,274,21,1563,546,1639,628,Distracted
class_7,274,3,1602,621,1764,790,Focused
class_7,274,26,1646,574,1749,647,Focused
class_7,274,27,1728,551,1800,643,Distracted
class_7,274,5,1749,608,1888,778,Focused
class_7,274,28,1818,537,1905,656,Distracted
class_7,275,17,14,590,131,656,Focused
class_7,275,2,0,765,181,971,Focused
class_7,275,6,0,671,195,814,Focused
class_7,275,8,152,608,258,704,Distracted
class_7,275,7,201,668,337,768,Focused
class_7,275,22,265,599,399,676,Focused
class_7,275,1,265,681,520,954,Focused
class_7,275,10,484,582,597,690,Focused
class_7,275,19,598,607,684,714,Focused
class_7,275,29,637,565,729,636,Focused
class_7,275,11,644,619,784,839,Focused
class_7,275,14,704,586,802,710,Distracted
class_7,275,13,770,599,923,701,Focused
class_7,275,24,805,656,979,921,Focused
class_7,275,16,923,583,1012,675,Focused
class_7,275,12,936,626,1128,782,Focused
